id;malha;errom;auto;errop;valor_dirf;dif_dirf;rend_total;rend_tributavel;base_calculo;trabalho;aluguel;rend_capital;autonomo;livro_caixa;rural;ganho_capital;exterior;outros_rend;rend_isento;rend_exclusivo;contrib_prev;dependentes_ded;pensao_alimenticia;pensao_alimenticia_ded;geducativos;geducativos_ded;gmedicos;gmedicos_ded;aliquota;aliquota_efetiva;imposto_devido;imposto_devido2;resultado_decl;iap;iar;tipo_decl;completa;deducao;idade;sexo;casado;dependentes;alimentandos;estado;municipio;ocupacao;natureza;obito;bens_ant;bens;dividas_ant;dividas
62.00;0.00;0.00;0.00;0.00;127902.00;0.00;135775.00;127902.00;107368.00;135665.00;0.00;109.00;0.00;0.00;0.00;0.00;0.00;0.00;109.00;7763.00;13664.00;0.00;0.00;0.00;0.00;0.00;6869.00;6869.00;27.50;0.16;19094.00;19094.00;-1889.00;0.00;1889.00;3;1;20534.00;37.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
63.00;0.00;0.00;0.00;0.00;37080.00;0.00;94574.00;39580.00;22785.00;41195.00;0.00;782.00;0.00;0.00;0.00;0.00;0.00;52596.00;52003.00;2990.00;0.00;0.00;0.00;0.00;0.00;0.00;16795.00;16795.00;0.00;0.00;0.00;0.00;-1304.00;0.00;1304.00;3;1;16795.00;63.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
64.00;0.00;0.00;0.00;0.00;82958.00;0.00;117631.00;79519.00;61902.00;112041.00;0.00;5590.00;0.00;0.00;0.00;0.00;0.00;0.00;26130.00;11981.00;5074.00;2275.00;0.00;0.00;0.00;0.00;10268.00;10268.00;0.50;0.06;6590.00;6590.00;-131.00;0.00;131.00;2;1;17617.00;59.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
65.00;0.00;0.00;0.00;0.00;43821.00;0.00;48590.00;43821.00;24898.00;46611.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;1975.00;1975.00;2794.00;4914.00;6825.00;0.00;0.00;11700.00;7123.00;60.00;60.00;7.50;0.00;153.00;153.00;-561.00;0.00;561.00;2;1;18922.00;41.00;0;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
66.00;0.00;0.00;0.00;0.00;101498.00;0.00;114266.00;101496.00;72343.00;107353.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6913.00;6913.00;5857.00;9032.00;2275.00;0.00;0.00;1613.00;1613.00;16231.00;16231.00;0.50;0.09;9462.00;9462.00;-3607.00;0.00;3607.00;2;1;29152.00;64.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
67.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;67.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
68.00;0.00;0.00;0.00;0.00;65696.00;0.00;69936.00;65696.00;49125.00;69936.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4240.00;6592.00;4550.00;0.00;0.00;0.00;0.00;5428.00;5428.00;22.50;0.05;3419.00;3419.00;-212.00;0.00;212.00;3;1;16571.00;37.00;0;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
69.00;0.00;0.00;0.00;0.00;37022.00;0.00;39606.00;37022.00;29618.00;39606.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2583.00;3904.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;507.00;507.00;-286.00;0.00;286.00;3;0;7404.00;59.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
70.00;0.00;0.00;0.00;0.00;43551.00;0.00;51214.00;43551.00;34840.00;51187.00;0.00;26.00;0.00;0.00;0.00;0.00;0.00;0.00;4398.00;3264.00;4600.00;0.00;0.00;0.00;0.00;0.00;36.00;0.00;15.00;0.02;968.00;968.00;-1176.00;0.00;1176.00;1;0;8710.00;31.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
71.00;0.00;0.00;0.00;0.00;0.00;0.00;159529.00;0.00;0.00;159529.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;158445.00;1084.00;1242.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.50;0.00;0.00;0.00;0.00;0.00;0.00;3;1;0.00;74.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
72.00;0.00;0.00;0.00;0.00;76246.00;0.00;81114.00;76246.00;52083.00;81114.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4867.00;8002.00;4550.00;0.00;0.00;0.00;0.00;11610.00;11610.00;22.50;0.06;4085.00;4085.00;-2977.00;0.00;2977.00;3;1;24163.00;48.00;1;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
73.00;0.00;0.00;0.00;0.00;0.00;0.00;12000.00;12000.00;9600.00;12000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1320.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;2400.00;50.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
74.00;0.00;0.00;0.00;0.00;56900.00;0.00;60843.00;56900.00;42149.00;60843.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3943.00;6173.00;4550.00;0.00;0.00;3739.00;3561.00;465.00;465.00;15.00;0.04;2064.00;2064.00;-1639.00;0.00;1639.00;1;1;14751.00;24.00;1;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
75.00;0.00;0.00;0.00;0.00;30347.00;0.00;32760.00;30347.00;24277.00;32598.00;0.00;161.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2412.00;2858.00;0.00;0.00;0.00;0.00;0.00;169.00;0.00;7.50;0.00;107.00;107.00;-198.00;0.00;198.00;1;0;6069.00;25.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
76.00;0.00;0.00;0.00;0.00;0.00;0.00;20400.00;20400.00;16320.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20400.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;4080.00;43.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
77.00;0.00;0.00;0.00;0.00;0.00;0.00;88826.00;0.00;0.00;69807.00;0.00;85.00;0.00;0.00;0.00;0.00;0.00;18933.00;88818.00;8.00;6993.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;3;0;0.00;64.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
78.00;0.00;0.00;0.00;0.00;38233.00;0.00;40928.00;38233.00;30586.00;40928.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2694.00;4205.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;580.00;580.00;-322.00;0.00;322.00;3;0;7646.00;32.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
79.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;78.00;1;0;0.00;0.00;SP;4133.00;0.00;1;2018.00;100000.00;100000.00;0.00;0.00
80.00;0.00;0.00;0.00;0.00;0.00;0.00;35653.00;15572.00;12457.00;35572.00;0.00;81.00;0.00;0.00;0.00;0.00;0.00;0.00;18790.00;1290.00;63.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2;0;3114.00;67.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
81.00;0.00;0.00;0.00;0.00;0.00;0.00;20923.00;0.00;0.00;0.00;0.00;20923.00;0.00;0.00;0.00;0.00;0.00;0.00;5544.00;15378.00;0.00;0.00;0.00;0.00;0.00;0.00;1626.00;0.00;27.50;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;56.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
82.00;0.00;0.00;0.00;0.00;29948.00;0.00;38914.00;35948.00;28758.00;32218.00;6000.00;696.00;0.00;0.00;0.00;0.00;0.00;0.00;696.00;2270.00;2690.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.01;443.00;443.00;165.00;165.00;0.00;1;0;7189.00;55.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
83.00;0.00;0.00;0.00;0.00;0.00;0.00;24820.00;24820.00;19856.00;0.00;24820.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;4964.00;68.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
84.00;0.00;0.00;0.00;0.00;36915.00;0.00;47140.00;36915.00;27754.00;38091.00;0.00;7930.00;1118.00;0.00;0.00;0.00;0.00;0.00;7747.00;2478.00;3344.00;0.00;0.00;0.00;0.00;0.00;5816.00;5816.00;7.50;0.01;367.00;367.00;-75.00;0.00;75.00;1;1;9160.00;30.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
85.00;0.00;0.00;0.00;0.00;116936.00;0.00;126167.00;116936.00;100182.00;124747.00;0.00;1420.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9230.00;7686.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.14;17117.00;17117.00;-754.00;0.00;754.00;1;0;16754.00;39.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
86.00;0.00;0.00;0.00;0.00;45182.00;0.00;50636.00;45182.00;36145.00;48400.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2235.00;0.00;5454.00;4967.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.02;1164.00;1164.00;-455.00;0.00;455.00;3;0;9036.00;37.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
87.00;0.00;0.00;0.00;0.00;56733.00;0.00;60542.00;56733.00;26178.00;60542.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3809.00;6072.00;0.00;0.00;0.00;8545.00;3561.00;20921.00;20921.00;7.50;0.00;249.00;249.00;-2981.00;0.00;2981.00;1;1;30555.00;55.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
88.00;0.00;0.00;0.00;0.00;0.00;0.00;20764.00;12240.00;9792.00;12240.00;0.00;8524.00;0.00;0.00;0.00;0.00;0.00;0.00;5760.00;2764.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;2448.00;47.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
89.00;0.00;0.00;0.00;0.00;0.00;0.00;24000.00;24000.00;19200.00;0.00;0.00;0.00;24000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;4800.00;22.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
90.00;0.00;0.00;0.00;0.00;99545.00;0.00;116745.00;104209.00;87454.00;111186.00;0.00;2715.00;0.00;0.00;0.00;0.00;0.00;2843.00;5558.00;6976.00;8266.00;0.00;0.00;0.00;0.00;0.00;2992.00;0.00;27.50;0.12;13617.00;13617.00;7614.00;7614.00;0.00;1;0;16754.00;42.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
91.00;0.00;0.00;0.00;0.00;0.00;0.00;918641.00;98885.00;82130.00;31660.00;98885.00;527822.00;0.00;0.00;0.00;0.00;0.00;260273.00;434477.00;385278.00;0.00;0.00;0.00;0.00;0.00;0.00;44543.00;0.00;0.50;0.01;12153.00;12153.00;12153.00;12153.00;0.00;3;0;16754.00;64.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
92.00;0.00;0.00;0.00;0.00;0.00;0.00;3992.00;3992.00;3992.00;0.00;0.00;0.00;3992.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;0.00;28.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
93.00;0.00;0.00;0.00;0.00;0.00;0.00;38202.00;35376.00;28301.00;38202.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2826.00;1249.00;0.00;0.00;0.00;0.00;0.00;3470.00;0.00;7.50;0.01;409.00;409.00;409.00;409.00;0.00;1;0;7075.00;61.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
94.00;0.00;0.00;0.00;0.00;30714.00;0.00;33112.00;30714.00;24571.00;33112.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2397.00;2888.00;0.00;0.00;0.00;0.00;0.00;747.00;0.00;7.50;0.00;129.00;129.00;-248.00;0.00;248.00;1;0;6142.00;32.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
95.00;0.00;0.00;0.00;0.00;12000.00;0.00;12000.00;12000.00;9600.00;12000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1320.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;2400.00;48.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
96.00;0.00;0.00;0.00;0.00;36520.00;0.00;44978.00;41153.00;32922.00;44978.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3825.00;3319.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.50;0.02;755.00;755.00;658.00;658.00;0.00;1;0;8230.00;36.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
97.00;0.00;0.00;0.00;0.00;564691.00;0.00;575336.00;564691.00;514354.00;575332.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10644.00;10372.00;6825.00;0.00;0.00;29269.00;7123.00;26015.00;26015.00;27.50;0.23;131015.00;131015.00;-11502.00;0.00;11502.00;2;1;50336.00;49.00;0;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
98.00;0.00;0.00;0.00;0.00;0.00;0.00;113797.00;0.00;0.00;105036.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8760.00;105036.00;8760.00;38.00;0.00;0.00;0.00;0.00;0.00;23380.00;23380.00;27.50;0.00;0.00;0.00;0.00;0.00;0.00;1;1;23380.00;74.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
99.00;0.00;0.00;0.00;0.00;48368.00;0.00;73867.00;58692.00;46954.00;62801.00;0.00;234.00;0.00;0.00;0.00;0.00;0.00;10831.00;11066.00;4109.00;6200.00;0.00;0.00;0.00;2340.00;0.00;2430.00;0.00;0.50;0.04;2931.00;2931.00;-191.00;0.00;191.00;3;0;11738.00;31.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
100.00;0.00;0.00;0.00;0.00;0.00;0.00;12974.00;11976.00;9580.00;12974.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;998.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;2395.00;65.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
101.00;0.00;0.00;0.00;0.00;0.00;0.00;3000.00;3000.00;2900.00;3000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;1;99.00;23.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
102.00;0.00;0.00;0.00;0.00;166395.00;0.00;211502.00;166395.00;118711.00;174763.00;0.00;30602.00;0.00;0.00;0.00;0.00;0.00;6136.00;6342.00;38764.00;10707.00;0.00;38693.00;35904.00;0.00;0.00;1071.00;1071.00;27.50;0.11;22213.00;22213.00;-392.00;0.00;392.00;1;1;47684.00;50.00;0;0;0.00;1.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
103.00;0.00;0.00;0.00;0.00;27525.00;0.00;29553.00;27525.00;22020.00;29553.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2028.00;2477.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-116.00;0.00;116.00;1;0;5505.00;39.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
104.00;0.00;0.00;0.00;0.00;32739.00;0.00;30141.00;30141.00;20000.00;30141.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3315.00;6825.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-584.00;0.00;584.00;2;1;10140.00;35.00;0;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
105.00;0.00;0.00;0.00;0.00;36391.00;0.00;41227.00;36391.00;27014.00;38809.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2417.00;0.00;4835.00;3540.00;2275.00;0.00;0.00;4965.00;3561.00;0.00;0.00;7.50;0.01;312.00;312.00;-178.00;0.00;178.00;3;1;9377.00;29.00;1;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
106.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;0.00;43.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
107.00;0.00;0.00;0.00;0.00;223192.00;0.00;237481.00;223192.00;198633.00;235434.00;0.00;2047.00;0.00;0.00;0.00;0.00;0.00;0.00;1749.00;12539.00;7707.00;4550.00;0.00;0.00;18262.00;7123.00;5178.00;5178.00;0.50;0.19;44191.00;44191.00;-2742.00;0.00;2742.00;3;1;24559.00;35.00;1;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
108.00;0.00;0.00;0.00;0.00;34381.00;0.00;37172.00;34381.00;27505.00;37171.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2790.00;0.00;0.00;0.00;0.00;0.00;0.00;1990.00;0.00;7.50;0.01;349.00;349.00;-550.00;0.00;550.00;1;0;6876.00;57.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
109.00;0.00;0.00;0.00;0.00;16000.00;0.00;39561.00;28000.00;22400.00;0.00;12000.00;10261.00;16000.00;0.00;0.00;1300.00;0.00;0.00;2830.00;8731.00;1760.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-716.00;0.00;716.00;3;0;5600.00;50.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
110.00;0.00;0.00;0.00;0.00;0.00;0.00;28500.00;28500.00;22800.00;0.00;0.00;0.00;28500.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;5700.00;36.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
111.00;0.00;0.00;0.00;0.00;30475.00;0.00;68345.00;62469.00;49975.00;0.00;62469.00;5876.00;0.00;0.00;0.00;0.00;0.00;0.00;88.00;5787.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.50;0.05;3610.00;3610.00;3610.00;3610.00;0.00;1;0;12493.00;41.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
112.00;0.00;0.00;0.00;0.00;0.00;0.00;51846.00;26910.00;21528.00;51846.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24751.00;184.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;5382.00;78.00;0;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
113.00;0.00;0.00;0.00;0.00;118544.00;0.00;136773.00;118544.00;90277.00;125003.00;0.00;11770.00;0.00;0.00;0.00;0.00;0.00;0.00;219.00;18010.00;8534.00;6825.00;0.00;0.00;15025.00;7123.00;5784.00;5784.00;27.50;0.11;14393.00;14393.00;-2103.00;0.00;2103.00;2;1;28266.00;45.00;0;1;3.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
114.00;0.00;0.00;0.00;0.00;0.00;0.00;45231.00;19070.00;15256.00;45231.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24751.00;1409.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3;0;3814.00;69.00;0;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
115.00;0.00;0.00;0.00;0.00;0.00;0.00;27446.00;27445.00;21956.00;0.00;0.00;1.00;27445.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1;0;5489.00;37.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
116.00;0.00;0.00;0.00;0.00;47511.00;0.00;50803.00;47511.00;29894.00;50803.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3292.00;5226.00;4550.00;0.00;0.00;6980.00;3561.00;4278.00;4278.00;7.50;0.01;528.00;528.00;-917.00;0.00;917.00;1;1;17616.00;37.00;1;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
117.00;0.00;0.00;0.00;0.00;34794.00;0.00;39352.00;34794.00;22374.00;36983.00;0.00;2368.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4557.00;3573.00;4550.00;0.00;0.00;3660.00;3561.00;735.00;735.00;0.00;0.00;0.00;0.00;-217.00;0.00;217.00;2;1;12419.00;43.00;0;1;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
118.00;0.00;0.00;0.00;0.00;59375.00;0.00;63269.00;59375.00;47500.00;63114.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;155.00;155.00;3738.00;5270.00;0.00;0.00;0.00;0.00;0.00;2828.00;0.00;22.50;0.05;3054.00;3054.00;-1365.00;0.00;1365.00;3;0;11875.00;59.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
119.00;0.00;0.00;0.00;0.00;84417.00;0.00;92123.00;83394.00;66715.00;88930.00;0.00;3063.00;0.00;0.00;0.00;0.00;0.00;129.00;129.00;8598.00;1646.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.50;0.09;7914.00;7914.00;4738.00;4738.00;0.00;1;0;16678.00;58.00;1;0;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
120.00;0.00;0.00;0.00;0.00;145182.00;0.00;154421.00;145182.00;116396.00;154421.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9239.00;14094.00;4550.00;0.00;0.00;6401.00;3561.00;6580.00;6580.00;27.50;0.15;21576.00;21576.00;15307.00;15307.00;0.00;1;1;28786.00;58.00;0;0;2.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
121.00;0.00;0.00;0.00;0.00;114849.00;0.00;150329.00;114849.00;97192.00;122162.00;0.00;2596.00;0.00;0.00;0.00;0.00;0.00;25569.00;28166.00;7313.00;11820.00;2275.00;0.00;0.00;18075.00;3561.00;0.00;0.00;27.50;0.12;16295.00;16295.00;-979.00;0.00;979.00;3;1;17656.00;41.00;0;1;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
122.00;0.00;0.00;0.00;0.00;34192.00;0.00;47447.00;34192.00;27354.00;36976.00;0.00;10383.00;0.00;0.00;0.00;0.00;0.00;87.00;10105.00;3148.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.01;337.00;337.00;-538.00;0.00;538.00;3;0;6838.00;57.00;1;1;0.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
123.00;0.00;0.00;0.00;0.00;56299.00;0.00;84857.00;56299.00;42563.00;84857.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24751.00;3806.00;1239.00;6825.00;5672.00;5672.00;0.00;0.00;0.00;0.00;0.00;0.03;2126.00;2126.00;-1399.00;0.00;1399.00;2;1;13736.00;72.00;0;1;3.00;1.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
124.00;0.00;0.00;0.00;0.00;54183.00;0.00;59181.00;54183.00;40584.00;57588.00;0.00;1592.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4998.00;5700.00;2275.00;0.00;0.00;4248.00;3561.00;2062.00;2062.00;15.00;0.03;1830.00;1830.00;-304.00;0.00;304.00;1;1;13598.00;41.00;1;0;1.00;0.00;SP;4133.00;0.00;1;-9.00;100000.00;100000.00;0.00;0.00
